Humidity	OrigTemp	SensorReadings	Error
57	16.4	21.69411765	5.294117647
65	15.4	15.4	6.235294118
66	14.9	21.25294118	6.352941176
62	15.1	15.1	5.882352941
70	14.6	21.42352941	6.823529412
71	14.1	14.1	6.941176471
72	13.8	20.85882353	7.058823529
74	13.4	6.105882353	7.294117647
77	13.1	20.74705882	7.647058824
79	12.8	4.917647059	7.882352941
78	13.1	13.1	7.764705882
78	13.4	21.16470588	7.764705882
75	14.6	22.01176471	7.411764706
67	16.2	16.2	6.470588235
62	17.3	23.18235294	5.882352941
62	18.3	18.3	5.882352941
60	19.5	25.14705882	5.647058824
62	18.6	12.71764706	5.882352941
63	18.4	18.4	6
58	18.8	24.21176471	5.411764706
58	18.1	23.51176471	5.411764706
65	16.7	16.7	6.235294118
67	15.9	15.9	6.470588235
72	15	15	7.058823529
73	14.6	7.423529412	7.176470588
75	14.1	21.51176471	7.411764706
79	13.4	13.4	7.882352941
81	12.7	20.81764706	8.117647059
84	12.2	20.67058824	8.470588235
84	11.9	3.429411765	8.470588235
84	11.5	11.5	8.470588235
87	11	19.82352941	8.823529412
86	10.7	19.40588235	8.705882353
83	10.5	2.147058824	8.352941176
85	10.2	10.2	8.588235294
80	10.9	2.9	8
72	13.3	20.35882353	7.058823529
62	15.6	9.717647059	5.882352941
59	17.2	17.2	5.529411765
56	19	19	5.176470588
51	20.1	20.1	4.588235294
47	21	25.11764706	4.117647059
40	21.6	24.89411765	3.294117647
41	21.4	24.81176471	3.411764706
43	20.8	24.44705882	3.647058824
55	19	19	5.058823529
59	18	18	5.529411765
59	17.4	17.4	5.529411765
60	16.7	16.7	5.647058824
60	16.3	16.3	5.647058824
62	15.7	15.7	5.882352941
66	15.1	15.1	6.352941176
66	14.6	20.95294118	6.352941176
67	14.3	20.77058824	6.470588235
70	13.9	7.076470588	6.823529412
70	13.7	6.876470588	6.823529412
71	13.4	13.4	6.941176471
72	13.3	13.3	7.058823529
74	12.9	5.605882353	7.294117647
70	13.7	20.52352941	6.823529412
63	16.1	16.1	6
58	17.3	11.88823529	5.411764706
53	18.5	18.5	4.823529412
49	20.1	24.45294118	4.352941176
48	20.6	16.36470588	4.235294118
40	22.2	22.2	3.294117647
38	21.8	24.85882353	3.058823529
38	21.8	21.8	3.058823529
39	20.9	17.72352941	3.176470588
46	19.2	15.2	4
56	18.2	23.37647059	5.176470588
59	17.3	17.3	5.529411765
63	16.2	16.2	6
62	16.2	16.2	5.882352941
70	14.8	14.8	6.823529412
73	14.4	7.223529412	7.176470588
73	14	14	7.176470588
74	13.9	6.605882353	7.294117647
77	13.3	5.652941176	7.647058824
80	12.8	12.8	8
82	12.3	4.064705882	8.235294118
83	11.8	11.8	8.352941176
83	11.8	3.447058824	8.352941176
74	12.7	19.99411765	7.294117647
67	15.2	8.729411765	6.470588235
60	16.6	16.6	5.647058824
56	17.8	17.8	5.176470588
53	18.4	13.57647059	4.823529412
54	19	23.94117647	4.941176471
49	19.8	19.8	4.352941176
47	19.6	15.48235294	4.117647059
52	19	19	4.705882353
53	18.5	23.32352941	4.823529412
56	17.7	22.87647059	5.176470588
59	17.3	17.3	5.529411765
65	16.4	22.63529412	6.235294118
67	16	9.529411765	6.470588235
67	15.7	15.7	6.470588235
68	15.6	9.011764706	6.588235294
70	15.2	22.02352941	6.823529412
71	15.1	15.1	6.941176471
74	14.8	14.8	7.294117647
77	14.4	14.4	7.647058824
75	14.3	21.71176471	7.411764706
77	14.1	6.452941176	7.647058824
79	13.7	5.817647059	7.882352941
80	13.6	21.6	8
76	14	6.470588235	7.529411765
72	14.9	21.95882353	7.058823529
64	16.4	22.51764706	6.117647059
58	18.1	12.68823529	5.411764706
51	20.1	24.68823529	4.588235294
46	22.3	22.3	4
36	22.8	22.8	2.823529412
34	22.7	20.11176471	2.588235294
38	22.7	25.75882353	3.058823529
43	21.1	21.1	3.647058824
43	19.6	15.95294118	3.647058824
64	18.3	24.41764706	6.117647059
68	17.5	10.91176471	6.588235294
69	16.9	23.60588235	6.705882353
72	16.3	23.35882353	7.058823529
75	15.6	23.01176471	7.411764706
78	15.1	7.335294118	7.764705882
78	14.7	22.46470588	7.764705882
81	14	22.11764706	8.117647059
79	13.6	21.48235294	7.882352941
81	12.7	12.7	8.117647059
80	12.4	4.4	8
77	12.1	12.1	7.647058824
68	10.6	4.011764706	6.588235294
64	10	10	6.117647059
63	9.3	9.3	6
58	9.6	15.01176471	5.411764706
50	10.7	6.229411765	4.470588235
44	11.1	11.1	3.764705882
40	12.1	15.39411765	3.294117647
32	13	13	2.352941176
26	12.6	10.95294118	1.647058824
23	12.6	13.89411765	1.294117647
26	11.1	12.74705882	1.647058824
29	9.4	11.4	2
37	8	5.058823529	2.941176471
36	7	4.176470588	2.823529412
33	6.3	6.3	2.470588235
28	5.9	5.9	1.882352941
26	5.2	5.2	1.647058824
24	4.4	4.4	1.411764706
24	3.9	5.311764706	1.411764706
28	3.3	5.182352941	1.882352941
28	2.9	1.017647059	1.882352941
28	2.4	2.4	1.882352941
32	1.7	4.052941176	2.352941176
33	1.2	1.2	2.470588235
33	1	3.470588235	2.470588235
31	1.4	1.4	2.235294118
29	2.5	2.5	2
27	3.9	5.664705882	1.764705882
24	4.6	3.188235294	1.411764706
22	5.9	5.9	1.176470588
19	6.9	7.723529412	0.823529412
18	7	6.294117647	0.705882353
16	7.8	7.329411765	0.470588235
18	7.6	8.305882353	0.705882353
19	6.8	5.976470588	0.823529412
22	5.5	4.323529412	1.176470588
24	5.1	5.1	1.411764706
23	4.5	4.5	1.294117647
24	4.1	5.511764706	1.411764706
28	3.6	3.6	1.882352941
30	3.2	3.2	2.117647059
36	2.2	5.023529412	2.823529412
36	1.7	1.7	2.823529412
42	1.2	-2.329411765	3.529411765
35	1.5	4.205882353	2.705882353
37	1.6	-1.341176471	2.941176471
37	1.5	1.5	2.941176471
43	1	4.647058824	3.647058824
46	0.8	-3.2	4
42	2.1	-1.429411765	3.529411765
32	5.1	2.747058824	2.352941176
29	6.5	8.5	2
29	7.6	9.6	2
31	8.3	8.3	2.235294118
33	8.9	11.37058824	2.470588235
31	9.2	11.43529412	2.235294118
29	9.9	9.9	2
31	9.5	7.264705882	2.235294118
30	9.1	11.21764706	2.117647059
32	8.1	10.45294118	2.352941176
32	7.4	5.047058824	2.352941176
32	7.2	4.847058824	2.352941176
35	6.4	9.105882353	2.705882353
36	6	6	2.823529412
39	5.5	5.5	3.176470588
45	4.8	0.917647059	3.882352941
43	4.4	4.4	3.647058824
47	3.7	-0.417647059	4.117647059
43	3.2	6.847058824	3.647058824
44	2.9	2.9	3.764705882
45	2.3	2.3	3.882352941
44	2.3	2.3	3.764705882
41	2.4	2.4	3.411764706
37	2.7	-0.241176471	2.941176471
30	5.6	7.717647059	2.117647059
28	7.6	7.6	1.882352941
30	9.4	7.282352941	2.117647059
32	10.2	12.55294118	2.352941176
28	10.8	8.917647059	1.882352941
27	11.1	11.1	1.764705882
29	11.8	13.8	2
29	12	10	2
29	11.3	13.3	2
32	10	12.35294118	2.352941176
36	9.2	9.2	2.823529412
35	9.1	9.1	2.705882353
41	8	11.41176471	3.411764706
43	7.2	10.84705882	3.647058824
47	6.5	10.61764706	4.117647059
49	6.5	10.85294118	4.352941176
49	5.9	5.9	4.352941176
54	4.9	9.841176471	4.941176471
50	4.4	-0.070588235	4.470588235
50	4.5	8.970588235	4.470588235
55	3.8	8.858823529	5.058823529
54	3.8	3.8	4.941176471
51	3.7	3.7	4.588235294
53	4.2	-0.623529412	4.823529412
42	7.3	7.3	3.529411765
31	10.5	10.5	2.235294118
29	12.2	12.2	2
24	13.3	11.88823529	1.411764706
21	15.2	15.2	1.058823529
16	16.2	16.67058824	0.470588235
22	15.5	14.32352941	1.176470588
23	15.5	16.79411765	1.294117647
23	14.3	14.3	1.294117647
27	12.9	12.9	1.764705882
31	12.1	12.1	2.235294118
26	12.2	12.2	1.647058824
33	10.7	8.229411765	2.470588235
39	10.1	10.1	3.176470588
43	9.1	9.1	3.647058824
47	8.7	8.7	4.117647059
49	8.3	8.3	4.352941176
45	8.3	12.18235294	3.882352941
49	7.6	7.6	4.352941176
53	7.1	7.1	4.823529412
49	7.4	7.4	4.352941176
52	6.9	2.194117647	4.705882353
55	6.6	11.65882353	5.058823529
53	7.1	2.276470588	4.823529412
44	9.7	9.7	3.764705882
41	12.3	12.3	3.411764706
37	14.4	17.34117647	2.941176471
37	15.7	12.75882353	2.941176471
30	16.5	16.5	2.117647059
29	17.2	15.2	2
28	17.5	15.61764706	1.882352941
28	17.2	15.31764706	1.882352941
31	16.2	16.2	2.235294118
37	14.6	11.65882353	2.941176471
35	13.6	16.30588235	2.705882353
36	13	10.17647059	2.823529412
43	12	15.64705882	3.647058824
52	11.1	11.1	4.705882353
53	10.4	10.4	4.823529412
59	9.7	9.7	5.529411765
56	9.9	15.07647059	5.176470588
55	10	10	5.058823529
59	9.4	14.92941176	5.529411765
61	9.3	3.535294118	5.764705882
68	8.1	14.68823529	6.588235294
70	7.6	0.776470588	6.823529412
70	7.3	7.3	6.823529412
71	7.2	7.2	6.941176471
61	9.3	15.06470588	5.764705882
52	11.5	11.5	4.705882353
44	13.8	13.8	3.764705882
43	14.5	18.14705882	3.647058824
39	15.8	18.97647059	3.176470588
37	16.5	13.55882353	2.941176471
35	16.8	16.8	2.705882353
36	15.7	18.52352941	2.823529412
34	15.9	18.48823529	2.588235294
43	14.4	18.04705882	3.647058824
52	13.4	18.10588235	4.705882353
48	13	13	4.235294118
49	12.8	8.447058824	4.352941176
57	11.9	11.9	5.294117647
66	11.5	5.147058824	6.352941176
61	11.5	5.735294118	5.764705882
61	10.9	10.9	5.764705882
62	10.1	4.217647059	5.882352941
62	9.2	9.2	5.882352941
65	8.5	14.73529412	6.235294118
69	7.9	1.194117647	6.705882353
68	7.4	7.4	6.588235294
70	6.8	13.62352941	6.823529412
64	7.8	13.91764706	6.117647059
53	9.8	9.8	4.823529412
47	11.7	11.7	4.117647059
47	13.1	17.21764706	4.117647059
41	14.2	17.61176471	3.411764706
35	15.4	12.69411765	2.705882353
31	16.3	18.53529412	2.235294118
42	16.5	16.5	3.529411765
36	15.8	12.97647059	2.823529412
56	14.7	19.87647059	5.176470588
63	13.6	7.6	6
38	13.2	10.14117647	3.058823529
36	12.6	9.776470588	2.823529412
46	11.6	11.6	4
41	10.5	10.5	3.411764706
45	9.4	5.517647059	3.882352941
43	8.5	4.852941176	3.647058824
44	7.4	11.16470588	3.764705882
46	6.2	10.2	4
46	5.3	9.3	4
45	4.7	0.817647059	3.882352941
47	3.8	7.917647059	4.117647059
45	3.1	3.1	3.882352941
45	2.7	2.7	3.882352941
44	2.7	-1.064705882	3.764705882
40	3.6	6.894117647	3.294117647
35	4.7	1.994117647	2.705882353
33	5.3	7.770588235	2.470588235
30	6.6	8.717647059	2.117647059
26	7.5	9.147058824	1.647058824
22	8.5	8.5	1.176470588
18	8.9	8.194117647	0.705882353
16	8.7	8.229411765	0.470588235
20	7.8	6.858823529	0.941176471
22	6.3	5.123529412	1.176470588
24	5.7	4.288235294	1.411764706
29	4.7	6.7	2
33	3.9	1.429411765	2.470588235
34	3.6	1.011764706	2.588235294
35	3.2	3.2	2.705882353
36	2.6	2.6	2.823529412
38	2.5	5.558823529	3.058823529
47	2	2	4.117647059
48	1.6	-2.635294118	4.235294118
52	2	6.705882353	4.705882353
56	1.4	6.576470588	5.176470588
58	1.2	6.611764706	5.411764706
55	1.1	1.1	5.058823529
51	1.7	6.288235294	4.588235294
46	4.1	4.1	4
40	6.9	6.9	3.294117647
37	9.3	12.24117647	2.941176471
32	10.3	7.947058824	2.352941176
32	12	12	2.352941176
37	11.5	14.44117647	2.941176471
42	11.8	15.32941176	3.529411765
45	12.5	8.617647059	3.882352941
52	11.1	6.394117647	4.705882353
57	10	15.29411765	5.294117647
62	9.7	3.817647059	5.882352941
64	9.6	3.482352941	6.117647059
67	9.5	9.5	6.470588235
67	9.4	15.87058824	6.470588235
71	9.1	9.1	6.941176471
72	9	16.05882353	7.058823529
74	8.7	8.7	7.294117647
78	7.7	-0.064705882	7.764705882
80	6.9	-1.1	8
82	6.4	14.63529412	8.235294118
83	6.1	14.45294118	8.352941176
85	5.9	-2.688235294	8.588235294
84	5.8	-2.670588235	8.470588235
80	6.6	-1.4	8
73	8.3	1.123529412	7.176470588
65	10.1	3.864705882	6.235294118
58	12.4	17.81176471	5.411764706
58	14	8.588235294	5.411764706
53	14.2	9.376470588	4.823529412
46	15.6	19.6	4
43	15.5	15.5	3.647058824
42	15	11.47058824	3.529411765
49	14	14	4.352941176
54	12.9	7.958823529	4.941176471
61	11.8	6.035294118	5.764705882
64	11.6	5.482352941	6.117647059
65	11.1	4.864705882	6.235294118
68	11.1	4.511764706	6.588235294
73	10.2	10.2	7.176470588
75	10.2	10.2	7.411764706
77	10	2.352941176	7.647058824
81	9.8	9.8	8.117647059
85	9.1	0.511764706	8.588235294
88	8.2	8.2	8.941176471
89	7.7	7.7	9.058823529
89	7.5	16.55882353	9.058823529
90	7.1	16.27647059	9.176470588
89	7.4	16.45882353	9.058823529
90	8.2	-0.976470588	9.176470588
88	9.1	0.158823529	8.941176471
82	10.1	1.864705882	8.235294118
74	11.9	4.605882353	7.294117647
70	13	13	6.823529412
63	14.6	8.6	6
62	14.9	9.017647059	5.882352941
62	14.8	8.917647059	5.882352941
67	14.3	7.829411765	6.470588235
73	13.8	6.623529412	7.176470588
77	13.4	21.04705882	7.647058824
78	13.1	13.1	7.764705882
82	12.5	20.73529412	8.235294118
83	12.5	20.85294118	8.352941176
85	12	12	8.588235294
86	12	20.70588235	8.705882353
89	11.3	11.3	9.058823529
89	11.4	2.341176471	9.058823529
89	11.9	20.95882353	9.058823529
89	12	12	9.058823529
89	11.7	20.75882353	9.058823529
87	11.3	2.476470588	8.823529412
86	11.4	11.4	8.705882353
85	11.6	3.011764706	8.588235294
84	12.1	3.629411765	8.470588235
82	12.6	4.364705882	8.235294118
79	13.1	13.1	7.882352941
80	13.1	5.1	8
73	14.3	7.123529412	7.176470588
73	14.6	14.6	7.176470588
77	13.9	13.9	7.647058824
75	14.2	6.788235294	7.411764706
77	14	6.352941176	7.647058824
78	13.8	6.035294118	7.764705882
81	13.4	5.282352941	8.117647059
83	13.1	4.747058824	8.352941176
84	12.9	21.37058824	8.470588235
85	13	13	8.588235294
84	12.8	21.27058824	8.470588235
86	12.3	3.594117647	8.705882353
87	12	12	8.823529412
87	11.7	2.876470588	8.823529412
84	11.7	3.229411765	8.470588235
85	11.5	2.911764706	8.588235294
84	11.3	2.829411765	8.470588235
83	11.2	2.847058824	8.352941176
86	10.9	10.9	8.705882353
84	10.9	10.9	8.470588235
81	11.3	3.182352941	8.117647059
78	11.6	3.835294118	7.764705882
77	11.8	4.152941176	7.647058824
74	12.3	5.005882353	7.294117647
67	13.3	19.77058824	6.470588235
67	13.4	6.929411765	6.470588235
62	14.3	14.3	5.882352941
63	13.8	13.8	6
61	13.7	13.7	5.764705882
63	13.4	13.4	6
62	13.3	19.18235294	5.882352941
62	13.1	18.98235294	5.882352941
65	12.5	18.73529412	6.235294118
63	12.4	12.4	6
66	12.3	5.947058824	6.352941176
80	11.3	3.3	8
83	11.4	19.75294118	8.352941176
82	10.4	18.63529412	8.235294118
82	10.3	10.3	8.235294118
82	10.6	10.6	8.235294118
79	10.5	10.5	7.882352941
71	9.4	9.4	6.941176471
70	8.9	2.076470588	6.823529412
68	8.8	15.38823529	6.588235294
61	8.8	3.035294118	5.764705882
63	8.8	8.8	6
60	8.6	2.952941176	5.647058824
56	8.5	8.5	5.176470588
59	8.2	8.2	5.529411765
56	8.3	3.123529412	5.176470588
56	7.6	7.6	5.176470588
47	8.1	12.21764706	4.117647059
47	6.9	11.01764706	4.117647059
49	5.9	1.547058824	4.352941176
68	4	10.58823529	6.588235294
62	3.9	-1.982352941	5.882352941
70	3.2	10.02352941	6.823529412
64	2.2	2.2	6.117647059
62	1.9	7.782352941	5.882352941
55	1.9	6.958823529	5.058823529
54	2.1	7.041176471	4.941176471
44	2	-1.764705882	3.764705882
44	1.9	1.9	3.764705882
44	1.8	-1.964705882	3.764705882
42	1.6	5.129411765	3.529411765
42	1.6	5.129411765	3.529411765
42	1.5	-2.029411765	3.529411765
41	1.6	-1.811764706	3.411764706
39	2.6	-0.576470588	3.176470588
34	3.1	0.511764706	2.588235294
33	3.8	1.329411765	2.470588235
33	4.6	7.070588235	2.470588235
31	5.3	5.3	2.235294118
34	5.7	5.7	2.588235294
37	5.8	5.8	2.941176471
38	5.2	2.141176471	3.058823529
42	4.7	1.170588235	3.529411765
46	3.7	7.7	4
47	3.1	-1.017647059	4.117647059
48	2.2	6.435294118	4.235294118
43	1.9	5.547058824	3.647058824
44	1.5	-2.264705882	3.764705882
49	1.3	1.3	4.352941176
50	1.3	-3.170588235	4.470588235
50	1.1	5.570588235	4.470588235
50	0.5	-3.970588235	4.470588235
47	0.4	4.517647059	4.117647059
43	0.4	4.047058824	3.647058824
44	0.3	4.064705882	3.764705882
42	-0.1	-3.629411765	3.529411765
41	-0.5	-0.5	3.411764706
36	0.3	0.3	2.823529412
34	2.1	-0.488235294	2.588235294
29	4.4	6.4	2
29	5.6	3.6	2
28	7	8.882352941	1.882352941
29	7	9	2
28	8.2	8.2	1.882352941
26	9	9	1.647058824
25	8	6.470588235	1.529411765
29	7.4	7.4	2
32	6.4	4.047058824	2.352941176
36	6	3.176470588	2.823529412
42	5.1	1.570588235	3.529411765
45	4.8	4.8	3.882352941
47	4.3	0.182352941	4.117647059
47	3.8	3.8	4.117647059
49	3.4	-0.952941176	4.352941176
49	3.3	3.3	4.352941176
44	3.5	3.5	3.764705882
44	3.7	3.7	3.764705882
44	3.6	3.6	3.764705882
45	3.3	-0.582352941	3.882352941
42	3.5	3.5	3.529411765
42	3.8	7.329411765	3.529411765
42	4.4	7.929411765	3.529411765
39	6.2	6.2	3.176470588
37	7.6	7.6	2.941176471
35	9.9	7.194117647	2.705882353
37	12.3	15.24117647	2.941176471
42	12.6	9.070588235	3.529411765
43	13	13	3.647058824
43	13.1	13.1	3.647058824
46	13	13	4
61	14.7	8.935294118	5.764705882
61	13.6	7.835294118	5.764705882
44	12.3	12.3	3.764705882
40	12.2	8.905882353	3.294117647
51	11.3	6.711764706	4.588235294
58	11	16.41176471	5.411764706
52	10.8	15.50588235	4.705882353
55	10.4	10.4	5.058823529
64	9.2	9.2	6.117647059
58	8.7	3.288235294	5.411764706
61	8.2	13.96470588	5.764705882
62	7.6	1.717647059	5.882352941
64	7.5	13.61764706	6.117647059
74	7.1	14.39411765	7.294117647
75	6.2	13.61176471	7.411764706
75	6.5	6.5	7.411764706
66	8.2	8.2	6.352941176
53	9.6	4.776470588	4.823529412
46	9.7	13.7	4
42	10.9	10.9	3.529411765
38	12	15.05882353	3.058823529
38	11.5	11.5	3.058823529
35	12.4	12.4	2.705882353
38	11.9	11.9	3.058823529
44	10.6	10.6	3.764705882
51	9.5	4.911764706	4.588235294
56	8.9	14.07647059	5.176470588
60	8.5	2.852941176	5.647058824
63	7.9	1.9	6
62	7.7	13.58235294	5.882352941
70	7	13.82352941	6.823529412
72	6.7	-0.358823529	7.058823529
74	6.2	13.49411765	7.294117647
74	6	6	7.294117647
71	6	12.94117647	6.941176471
67	6	-0.470588235	6.470588235
67	6.1	6.1	6.470588235
67	6.2	-0.270588235	6.470588235
68	6.2	6.2	6.588235294
68	6.1	12.68823529	6.588235294
63	7.3	13.3	6
55	9.6	14.65882353	5.058823529
47	11.7	7.582352941	4.117647059
35	13.4	16.10588235	2.705882353
29	14.9	16.9	2
17	16.8	16.21176471	0.588235294
18	16.6	16.6	0.705882353
26	15.7	15.7	1.647058824
53	14.1	9.276470588	4.823529412
56	13.7	13.7	5.176470588
58	13.5	13.5	5.411764706
62	13.1	7.217647059	5.882352941
64	13	19.11764706	6.117647059
68	12.9	12.9	6.588235294
71	12.8	5.858823529	6.941176471
78	12.4	12.4	7.764705882
76	10.1	2.570588235	7.529411765
71	8.6	1.658823529	6.941176471
70	7.2	14.02352941	6.823529412
72	5.7	-1.358823529	7.058823529
69	4.7	4.7	6.705882353
66	3.9	-2.452941176	6.352941176
66	3.3	3.3	6.352941176
68	3.2	-3.388235294	6.588235294
55	3.8	3.8	5.058823529
40	5.5	2.205882353	3.294117647
32	6.5	8.852941176	2.352941176
29	7.5	7.5	2
23	8.2	9.494117647	1.294117647
15	8.7	8.347058824	0.352941176
13	8.5	8.617647059	0.117647059
14	7.9	7.664705882	0.235294118
12	7.5	7.5	0
15	7	6.647058824	0.352941176
14	6.7	6.464705882	0.235294118
25	5.9	7.429411765	1.529411765
34	4.9	4.9	2.588235294
39	4.4	4.4	3.176470588
34	4	6.588235294	2.588235294
37	3.2	3.2	2.941176471
44	2.3	-1.464705882	3.764705882
43	1.6	1.6	3.647058824
42	1.1	1.1	3.529411765
44	0.2	3.964705882	3.764705882
47	-0.4	3.717647059	4.117647059
50	-1.1	-1.1	4.470588235
51	-1.2	-1.2	4.588235294
53	-1.4	-1.4	4.823529412
46	-0.5	-0.5	4
41	0.7	-2.711764706	3.411764706
37	1.7	4.641176471	2.941176471
33	2.7	5.170588235	2.470588235
31	3.6	5.835294118	2.235294118
26	4.4	4.4	1.647058824
28	4.8	4.8	1.882352941
27	4.7	2.935294118	1.764705882
29	3.5	5.5	2
29	2.7	2.7	2
29	2.6	4.6	2
33	2.2	-0.270588235	2.470588235
31	1.5	1.5	2.235294118
35	0.9	3.605882353	2.705882353
35	0.7	0.7	2.705882353
37	0.3	-2.641176471	2.941176471
39	0.4	-2.776470588	3.176470588
45	-0.5	-4.382352941	3.882352941
45	-1.1	-4.982352941	3.882352941
49	-1.2	3.152941176	4.352941176
48	-1.1	3.135294118	4.235294118
51	-1.1	-5.688235294	4.588235294
51	-1	3.588235294	4.588235294
50	-0.4	4.070588235	4.470588235
46	1.4	-2.6	4
43	3.5	7.147058824	3.647058824
38	5.8	2.741176471	3.058823529
35	7.2	4.494117647	2.705882353
39	7.9	7.9	3.176470588
41	8.6	5.188235294	3.411764706
51	7.4	2.811764706	4.588235294
57	7.4	7.4	5.294117647
65	5.9	5.9	6.235294118
64	5.9	5.9	6.117647059
66	6	12.35294118	6.352941176
66	6.1	-0.252941176	6.352941176
67	5.8	5.8	6.470588235
68	5.6	5.6	6.588235294
75	4.5	11.91176471	7.411764706
76	4	4	7.529411765
76	4	-3.529411765	7.529411765
76	3.6	-3.929411765	7.529411765
78	3.2	-4.564705882	7.764705882
79	3	3	7.882352941
78	3.1	3.1	7.764705882
78	3.2	10.96470588	7.764705882
77	3.6	3.6	7.647058824
75	4.1	-3.311764706	7.411764706
71	4.8	-2.141176471	6.941176471
70	5.4	-1.423529412	6.823529412
65	6.9	0.664705882	6.235294118
56	9.2	14.37647059	5.176470588
55	9.6	14.65882353	5.058823529
50	9.2	4.729411765	4.470588235
38	11.1	14.15882353	3.058823529
41	10.1	10.1	3.411764706
40	9.2	12.49411765	3.294117647
49	8.4	4.047058824	4.352941176
57	8	2.705882353	5.294117647
60	7.5	13.14705882	5.647058824
64	6.7	6.7	6.117647059
58	6.9	1.488235294	5.411764706
62	5.9	5.9	5.882352941
65	5.1	5.1	6.235294118
67	4.6	11.07058824	6.470588235
59	4.6	4.6	5.529411765
69	3.5	-3.205882353	6.705882353
71	3	3	6.941176471
73	2.8	-4.376470588	7.176470588
74	2.4	-4.894117647	7.294117647
75	1.9	1.9	7.411764706
73	2.2	2.2	7.176470588
63	3.7	-2.3	6
53	6.7	1.876470588	4.823529412
47	8.5	12.61764706	4.117647059
47	10.2	14.31764706	4.117647059
38	10.9	10.9	3.058823529
34	11.7	11.7	2.588235294
35	11.2	8.494117647	2.705882353
35	11.3	14.00588235	2.705882353
38	10	6.941176471	3.058823529
47	8.7	8.7	4.117647059
51	8	8	4.588235294
53	7.2	7.2	4.823529412
54	6.8	6.8	4.941176471
54	6.5	1.558823529	4.941176471
53	5.7	10.52352941	4.823529412
59	5.1	-0.429411765	5.529411765
61	5.2	-0.564705882	5.764705882
65	4.3	10.53529412	6.235294118
69	3.5	10.20588235	6.705882353
71	2.8	9.741176471	6.941176471
70	3	3	6.823529412
71	2.8	-4.141176471	6.941176471
74	2.5	2.5	7.294117647
71	3	9.941176471	6.941176471
68	4.2	4.2	6.588235294
61	5.8	0.035294118	5.764705882
58	6.8	6.8	5.411764706
56	7.6	2.423529412	5.176470588
48	8.5	12.73529412	4.235294118
44	9.2	5.435294118	3.764705882
39	10.7	10.7	3.176470588
43	9.4	5.752941176	3.647058824
46	8.9	12.9	4
51	7.8	3.211764706	4.588235294
55	6.8	1.741176471	5.058823529
57	6.3	1.005882353	5.294117647
62	5.8	-0.082352941	5.882352941
63	5.4	5.4	6
63	5.1	-0.9	6
65	4.8	4.8	6.235294118
64	4.7	10.81764706	6.117647059
64	4.6	4.6	6.117647059
67	4.2	-2.270588235	6.470588235
65	4.5	4.5	6.235294118
64	4.5	4.5	6.117647059
62	4.8	4.8	5.882352941
61	4.9	4.9	5.764705882
59	5.2	10.72941176	5.529411765
58	5.8	5.8	5.411764706
54	6.6	6.6	4.941176471
50	7.6	3.129411765	4.470588235
44	9.1	12.86470588	3.764705882
37	11.3	11.3	2.941176471
36	11.9	11.9	2.823529412
35	13.2	13.2	2.705882353
51	13	13	4.588235294
56	12	12	5.176470588
62	10.5	4.617647059	5.882352941
63	9.9	15.9	6
63	9.4	3.4	6
65	8.7	8.7	6.235294118
67	8	8	6.470588235
65	8.2	8.2	6.235294118
72	7.1	0.041176471	7.058823529
75	6.8	14.21176471	7.411764706
73	6.6	6.6	7.176470588
75	6.1	6.1	7.411764706
74	6.3	-0.994117647	7.294117647
70	6.8	-0.023529412	6.823529412
68	7.1	7.1	6.588235294
68	7.1	0.511764706	6.588235294
67	7.1	0.629411765	6.470588235
64	7.9	14.01764706	6.117647059
60	9.4	9.4	5.647058824
53	11.4	6.576470588	4.823529412
50	12.5	12.5	4.470588235
48	13.8	18.03529412	4.235294118
46	14.8	10.8	4
55	15.1	10.04117647	5.058823529
56	14.8	14.8	5.176470588
57	14.3	9.005882353	5.294117647
60	13.3	13.3	5.647058824
65	13.3	7.064705882	6.235294118
72	13.1	20.15882353	7.058823529
72	13.1	6.041176471	7.058823529
73	13.3	6.123529412	7.176470588
74	12.8	5.505882353	7.294117647
71	13	19.94117647	6.941176471
75	12.9	12.9	7.411764706
78	12.8	12.8	7.764705882
89	11.8	11.8	9.058823529
86	10.3	10.3	8.705882353
79	8.9	8.9	7.882352941
76	7.1	14.62941176	7.529411765
69	5.3	5.3	6.705882353
71	4.3	11.24117647	6.941176471
69	4	4	6.705882353
64	5.2	11.31764706	6.117647059
58	6.1	0.688235294	5.411764706
49	7.1	2.747058824	4.352941176
41	7.9	4.488235294	3.411764706
36	7.7	4.876470588	2.823529412
28	8.6	10.48235294	1.882352941
29	8.3	8.3	2
30	7	7	2.117647059
28	6.1	7.982352941	1.882352941
28	5.2	5.2	1.882352941
27	4.4	4.4	1.764705882
32	3.3	0.947058824	2.352941176
36	2.8	2.8	2.823529412
38	2.3	2.3	3.058823529
42	1.9	1.9	3.529411765
46	1.4	1.4	4
48	1	-3.235294118	4.235294118
48	0.7	-3.535294118	4.235294118
49	0.7	0.7	4.352941176
56	-0.2	-0.2	5.176470588
56	-0.4	-0.4	5.176470588
57	-0.4	4.894117647	5.294117647
55	0.4	-4.658823529	5.058823529
44	3.1	-0.664705882	3.764705882
41	5	8.411764706	3.411764706
35	6.9	4.194117647	2.705882353
33	9.4	9.4	2.470588235
31	11.3	9.064705882	2.235294118
32	11.5	13.85294118	2.352941176
30	12.5	12.5	2.117647059
31	12	9.764705882	2.235294118
